state,district,year_cleaned,crop,production,yield,annual_rainfall
Andhra Pradesh,KADAPA,2001,Banana,132748.0,32.58419243986254,1009.3
Andhra Pradesh,KADAPA,2002,Banana,299574.0,65.4949715784871,703.2
Andhra Pradesh,KADAPA,2003,Banana,158827.0,42.118005833996286,1096.8
Andhra Pradesh,KARIMNAGAR,2001,Banana,,0.0,1009.3
Andhra Pradesh,KARIMNAGAR,2002,Banana,220.0,24.444444444444443,703.2
Andhra Pradesh,KHAMMAM,2001,Banana,13682.0,20.329866270430905,1009.3
Andhra Pradesh,KHAMMAM,2002,Banana,17937.0,24.40408163265306,703.2
Andhra Pradesh,KHAMMAM,2003,Banana,12028.0,14.0023282887078,1096.8
Andhra Pradesh,KRISHNA,2001,Banana,3946.0,2.5359897172236505,1009.3
Andhra Pradesh,KRISHNA,2002,Banana,20586.0,15.294205052005944,703.2
Andhra Pradesh,KRISHNA,2003,Banana,15574.0,12.469175340272216,1096.8
Andhra Pradesh,KURNOOL,2001,Banana,29845.0,11.037352071005918,1009.3
Andhra Pradesh,KURNOOL,2002,Banana,49164.0,26.403866809881848,703.2
Andhra Pradesh,KURNOOL,2003,Banana,23820.0,8.047297297297296,1096.8
Andhra Pradesh,MAHBUBNAGAR,2001,Banana,,0.0,1009.3
Andhra Pradesh,MEDAK,2001,Banana,2160.0,4.098671726755218,1009.3
Andhra Pradesh,MEDAK,2002,Banana,7248.0,24.404040404040405,703.2
Andhra Pradesh,MEDAK,2003,Banana,1694.0,14.0,1096.8
Andhra Pradesh,NALGONDA,2001,Banana,,0.0,1009.3
Andhra Pradesh,NALGONDA,2002,Banana,73.0,24.33333333333333,703.2
Andhra Pradesh,NIZAMABAD,2001,Banana,2070.0,5.201005025125628,1009.3
Andhra Pradesh,NIZAMABAD,2002,Banana,9884.0,24.404938271604937,703.2
Andhra Pradesh,NIZAMABAD,2003,Banana,5041.0,14.002777777777778,1096.8
Andhra Pradesh,PRAKASAM,2001,Banana,8370.0,16.379647749510763,1009.3
Andhra Pradesh,PRAKASAM,2002,Banana,10429.0,19.38475836431227,703.2
Andhra Pradesh,PRAKASAM,2003,Banana,794.0,9.682926829268292,1096.8
Andhra Pradesh,RANGAREDDI,2001,Banana,3533.0,14.188755020080322,1009.3
Andhra Pradesh,RANGAREDDI,2002,Banana,4978.0,24.40196078431373,703.2
Andhra Pradesh,RANGAREDDI,2003,Banana,1204.0,14.0,1096.8
Andhra Pradesh,SPSR NELLORE,2001,Banana,8030.0,16.764091858037578,1009.3
Andhra Pradesh,SPSR NELLORE,2002,Banana,10099.0,19.383877159309023,703.2
Andhra Pradesh,SPSR NELLORE,2003,Banana,4699.0,9.688659793814432,1096.8
Andhra Pradesh,SRIKAKULAM,2001,Banana,14223.0,12.564487632508834,1009.3
Andhra Pradesh,SRIKAKULAM,2002,Banana,14829.0,19.384313725490195,703.2
Andhra Pradesh,SRIKAKULAM,2003,Banana,3003.0,5.613084112149533,1096.8
Andhra Pradesh,VISAKHAPATANAM,2001,Banana,18798.0,7.732620320855615,1009.3
Andhra Pradesh,VISAKHAPATANAM,2002,Banana,27219.0,17.075909661229613,703.2
Andhra Pradesh,VISAKHAPATANAM,2003,Banana,17908.0,12.333333333333334,1096.8
Andhra Pradesh,VIZIANAGARAM,2001,Banana,77495.0,12.553863599546412,1009.3
Andhra Pradesh,VIZIANAGARAM,2002,Banana,97277.0,20.76793339026473,703.2
Andhra Pradesh,VIZIANAGARAM,2003,Banana,106645.0,22.95909580193757,1096.8
Andhra Pradesh,WARANGAL,2001,Banana,6233.0,22.501805054151625,1009.3
Andhra Pradesh,WARANGAL,2002,Banana,14862.0,24.40394088669951,703.2
Andhra Pradesh,WARANGAL,2003,Banana,6105.0,14.002293577981652,1096.8
Andhra Pradesh,WEST GODAVARI,2001,Banana,99790.0,12.075266214908035,1009.3
Andhra Pradesh,WEST GODAVARI,2002,Banana,123149.0,22.20100955471426,703.2
Andhra Pradesh,WEST GODAVARI,2003,Banana,24247.0,4.244922969187675,1096.8
Andhra Pradesh,ADILABAD,2001,Cashewnut,2.0,0.0833333333333333,1009.3
Andhra Pradesh,ADILABAD,2002,Cashewnut,19.0,0.2209302325581395,703.2
Andhra Pradesh,ADILABAD,2003,Cashewnut,4.0,0.1666666666666666,1096.8
Andhra Pradesh,CHITTOOR,2001,Cashewnut,34.0,0.2698412698412698,1009.3
Andhra Pradesh,CHITTOOR,2002,Cashewnut,15.0,0.1239669421487603,703.2
Andhra Pradesh,CHITTOOR,2003,Cashewnut,33.0,0.2661290322580645,1096.8
Andhra Pradesh,EAST GODAVARI,2001,Cashewnut,5151.0,0.1487266847606398,1009.3
Andhra Pradesh,EAST GODAVARI,2002,Cashewnut,975.0,0.0284862827592251,703.2
Andhra Pradesh,EAST GODAVARI,2003,Cashewnut,3304.0,0.0971221964196478,1096.8
Andhra Pradesh,GUNTUR,2001,Cashewnut,41.0,0.2733333333333333,1009.3
Andhra Pradesh,GUNTUR,2002,Cashewnut,19.0,0.1266666666666666,703.2
Andhra Pradesh,GUNTUR,2003,Cashewnut,40.0,0.2666666666666666,1096.8
Andhra Pradesh,KADAPA,2001,Cashewnut,2.0,0.2857142857142857,1009.3
Andhra Pradesh,KADAPA,2002,Cashewnut,1.0,0.1428571428571428,703.2
Andhra Pradesh,KADAPA,2003,Cashewnut,2.0,0.2857142857142857,1096.8
Andhra Pradesh,KHAMMAM,2001,Cashewnut,1082.0,0.1049059530734923,1009.3
Andhra Pradesh,KHAMMAM,2002,Cashewnut,2334.0,0.2198154077980787,703.2
Andhra Pradesh,KHAMMAM,2003,Cashewnut,1836.0,0.1752410041042283,1096.8
Andhra Pradesh,KRISHNA,2001,Cashewnut,220.0,0.273972602739726,1009.3
Andhra Pradesh,KRISHNA,2002,Cashewnut,59.0,0.1234309623430962,703.2
Andhra Pradesh,KRISHNA,2003,Cashewnut,95.0,0.2676056338028169,1096.8
Andhra Pradesh,MAHBUBNAGAR,2001,Cashewnut,2.0,0.1111111111111111,1009.3
Andhra Pradesh,MAHBUBNAGAR,2002,Cashewnut,2.0,0.2,703.2
Andhra Pradesh,MAHBUBNAGAR,2003,Cashewnut,0.0,0.0,1096.8
Andhra Pradesh,MEDAK,2001,Cashewnut,2.0,0.1111111111111111,1009.3
Andhra Pradesh,MEDAK,2002,Cashewnut,3.0,0.2,703.2
Andhra Pradesh,MEDAK,2003,Cashewnut,3.0,0.1578947368421052,1096.8
Andhra Pradesh,PRAKASAM,2001,Cashewnut,193.0,0.2749287749287749,1009.3
Andhra Pradesh,PRAKASAM,2002,Cashewnut,85.0,0.12372634643377,703.2
Andhra Pradesh,PRAKASAM,2003,Cashewnut,187.0,0.2679083094555874,1096.8
Andhra Pradesh,RANGAREDDI,2002,Cashewnut,1.0,0.3333333333333333,703.2
Andhra Pradesh,RANGAREDDI,2003,Cashewnut,0.0,0.0,1096.8
Andhra Pradesh,SPSR NELLORE,2001,Cashewnut,183.0,0.275187969924812,1009.3
Andhra Pradesh,SPSR NELLORE,2002,Cashewnut,97.0,0.1246786632390745,703.2
Andhra Pradesh,SPSR NELLORE,2003,Cashewnut,216.0,0.2679900744416873,1096.8
Andhra Pradesh,SRIKAKULAM,2001,Cashewnut,7965.0,0.4214062748002751,1009.3
Andhra Pradesh,SRIKAKULAM,2002,Cashewnut,8414.0,0.4409853249475891,703.2
Andhra Pradesh,SRIKAKULAM,2003,Cashewnut,7427.0,0.3809890222632605,1096.8
Andhra Pradesh,VISAKHAPATANAM,2001,Cashewnut,14486.0,0.4881550126368997,1009.3
Andhra Pradesh,VISAKHAPATANAM,2002,Cashewnut,3802.0,0.1219410500657493,703.2
Andhra Pradesh,VISAKHAPATANAM,2003,Cashewnut,16996.0,0.5474633596392333,1096.8
Andhra Pradesh,VIZIANAGARAM,2001,Cashewnut,2512.0,0.274896038520464,1009.3
Andhra Pradesh,VIZIANAGARAM,2002,Cashewnut,1335.0,0.1242901033423331,703.2
Andhra Pradesh,VIZIANAGARAM,2003,Cashewnut,2996.0,0.2680025046963056,1096.8
Andhra Pradesh,WEST GODAVARI,2001,Cashewnut,6854.0,0.1624363076193861,1009.3
Andhra Pradesh,WEST GODAVARI,2002,Cashewnut,2482.0,0.0584495101733232,703.2
Andhra Pradesh,WEST GODAVARI,2003,Cashewnut,6068.0,0.145606373278303,1096.8
Andhra Pradesh,ADILABAD,2001,Castor seed,417.0,0.2938689217758985,1009.3
Andhra Pradesh,ADILABAD,2002,Castor seed,526.0,0.3916604616530156,703.2
Andhra Pradesh,ADILABAD,2003,Castor seed,642.0,0.4579172610556348,1096.8
Andhra Pradesh,ANANTAPUR,2001,Castor seed,900.0,0.2820432466311501,1009.3
Andhra Pradesh,ANANTAPUR,2002,Castor seed,416.0,0.2029268292682927,703.2
Andhra Pradesh,ANANTAPUR,2003,Castor seed,805.0,0.4177477944992216,1096.8
Andhra Pradesh,CHITTOOR,2001,Castor seed,88.0,0.2811501597444089,1009.3
Andhra Pradesh,CHITTOOR,2002,Castor seed,48.0,0.2051282051282051,703.2
Andhra Pradesh,CHITTOOR,2003,Castor seed,155.0,0.4166666666666667,1096.8
Andhra Pradesh,EAST GODAVARI,2001,Castor seed,1.0,0.1111111111111111,1009.3
Andhra Pradesh,EAST GODAVARI,2002,Castor seed,3.0,0.2307692307692307,703.2
Andhra Pradesh,GUNTUR,2001,Castor seed,1469.0,0.4320588235294118,1009.3
Andhra Pradesh,GUNTUR,2002,Castor seed,827.0,0.3081222056631892,703.2
Andhra Pradesh,GUNTUR,2003,Castor seed,3338.0,0.7830166549378372,1096.8
Andhra Pradesh,KADAPA,2001,Castor seed,978.0,0.2815198618307427,1009.3
Andhra Pradesh,KADAPA,2002,Castor seed,206.0,0.2033563672260612,703.2
Andhra Pradesh,KADAPA,2003,Castor seed,1416.0,0.4180690876882196,1096.8
Andhra Pradesh,KARIMNAGAR,2001,Castor seed,56.0,0.2947368421052631,1009.3
Andhra Pradesh,KARIMNAGAR,2002,Castor seed,289.0,0.3921302578018996,703.2
Andhra Pradesh,KARIMNAGAR,2003,Castor seed,2032.0,0.4580703336339044,1096.8
Andhra Pradesh,KHAMMAM,2001,Castor seed,1.0,0.2,1009.3
Andhra Pradesh,KHAMMAM,2002,Castor seed,4.0,0.3636363636363636,703.2
Andhra Pradesh,KHAMMAM,2003,Castor seed,24.0,0.4615384615384615,1096.8
Andhra Pradesh,KRISHNA,2002,Castor seed,4.0,0.2352941176470588,703.2
Andhra Pradesh,KRISHNA,2003,Castor seed,8.0,0.4444444444444444,1096.8
Andhra Pradesh,KURNOOL,2001,Castor seed,1977.0,0.2819050335091972,1009.3
Andhra Pradesh,KURNOOL,2002,Castor seed,966.0,0.2031118587047939,703.2
Andhra Pradesh,KURNOOL,2003,Castor seed,4831.0,0.4180150558103314,1096.8
Andhra Pradesh,MAHBUBNAGAR,2001,Castor seed,48775.0,0.294998185557034,1009.3
Andhra Pradesh,MAHBUBNAGAR,2002,Castor seed,61680.0,0.4710050857553033,703.2
Andhra Pradesh,MAHBUBNAGAR,2003,Castor seed,69652.0,0.4740004763687094,1096.8
Andhra Pradesh,MEDAK,2001,Castor seed,471.0,0.2938240798502807,1009.3
Andhra Pradesh,MEDAK,2002,Castor seed,876.0,0.3921217547000895,703.2
Andhra Pradesh,MEDAK,2003,Castor seed,3000.0,0.4580152671755725,1096.8
Andhra Pradesh,NALGONDA,2001,Castor seed,17988.0,0.278000154547562,1009.3
Andhra Pradesh,NALGONDA,2002,Castor seed,12484.0,0.2059964028183423,703.2
Andhra Pradesh,NALGONDA,2003,Castor seed,30321.0,0.3929983279976151,1096.8
Andhra Pradesh,NIZAMABAD,2001,Castor seed,45.0,0.2941176470588235,1009.3
Andhra Pradesh,NIZAMABAD,2002,Castor seed,50.0,0.3937007874015748,703.2
Andhra Pradesh,NIZAMABAD,2003,Castor seed,140.0,0.4590163934426229,1096.8
Andhra Pradesh,PRAKASAM,2001,Castor seed,4088.0,0.2479980587236107,1009.3
Andhra Pradesh,PRAKASAM,2002,Castor seed,1910.0,0.1730072463768115,703.2
Andhra Pradesh,PRAKASAM,2003,Castor seed,4107.0,0.2989953407105416,1096.8
Andhra Pradesh,RANGAREDDI,2001,Castor seed,3405.0,0.2718562874251497,1009.3
Andhra Pradesh,RANGAREDDI,2002,Castor seed,5052.0,0.4689936873375417,703.2
Andhra Pradesh,RANGAREDDI,2003,Castor seed,6505.0,0.5319757932613673,1096.8
Andhra Pradesh,SPSR NELLORE,2001,Castor seed,5.0,0.2941176470588235,1009.3
Andhra Pradesh,SPSR NELLORE,2002,Castor seed,2.0,0.1818181818181818,703.2
Andhra Pradesh,SPSR NELLORE,2003,Castor seed,,0.0,1096.8
Andhra Pradesh,VISAKHAPATANAM,2001,Castor seed,2.0,0.3333333333333333,1009.3
Andhra Pradesh,VISAKHAPATANAM,2002,Castor seed,1.0,0.1666666666666666,703.2
Andhra Pradesh,VISAKHAPATANAM,2003,Castor seed,2.0,0.5,1096.8
Andhra Pradesh,VIZIANAGARAM,2003,Castor seed,3.0,0.375,1096.8
Andhra Pradesh,WARANGAL,2001,Castor seed,2313.0,0.6211063372717508,1009.3
Andhra Pradesh,WARANGAL,2002,Castor seed,1474.0,0.4470730967546254,703.2
Andhra Pradesh,WARANGAL,2003,Castor seed,4889.0,0.7440267843555014,1096.8
Andhra Pradesh,WEST GODAVARI,2001,Castor seed,4.0,0.2857142857142857,1009.3
Andhra Pradesh,ANANTAPUR,2001,Coconut,3053700.0,3588.3666274970624,1009.3
Andhra Pradesh,ANANTAPUR,2002,Coconut,3691149.0,4247.5822784810125,703.2
Andhra Pradesh,ANANTAPUR,2003,Coconut,3285828.0,3916.362336114422,1096.8
Andhra Pradesh,CHITTOOR,2001,Coconut,14827800.0,3587.6602951850955,1009.3
Andhra Pradesh,CHITTOOR,2002,Coconut,17209269.0,4005.881983240224,703.2
Andhra Pradesh,CHITTOOR,2003,Coconut,16827552.0,3918.852352119236,1096.8
Andhra Pradesh,EAST GODAVARI,2001,Coconut,629772990.0,12980.995362259097,1009.3
Andhra Pradesh,EAST GODAVARI,2002,Coconut,685943720.0,13863.330301744174,703.2
Andhra Pradesh,EAST GODAVARI,2003,Coconut,683171460.0,13983.941130716012,1096.8
Andhra Pradesh,GUNTUR,2001,Coconut,5426352.0,11051.633401221996,1009.3
Andhra Pradesh,GUNTUR,2002,Coconut,4488408.0,11249.142857142857,703.2
Andhra Pradesh,GUNTUR,2003,Coconut,4497480.0,11835.473684210529,1096.8
Andhra Pradesh,KADAPA,2001,Coconut,530400.0,3583.783783783784,1009.3
Andhra Pradesh,KADAPA,2002,Coconut,658350.0,4247.419354838709,703.2
Andhra Pradesh,KADAPA,2003,Coconut,406980.0,3913.269230769231,1096.8
Andhra Pradesh,KHAMMAM,2001,Coconut,11703240.0,10581.591320072332,1009.3
Andhra Pradesh,KHAMMAM,2002,Coconut,11850836.0,10942.600184672208,703.2
Andhra Pradesh,KHAMMAM,2003,Coconut,11933140.0,11364.895238095238,1096.8
Andhra Pradesh,KRISHNA,2001,Coconut,19782864.0,11058.05701509223,1009.3
Andhra Pradesh,KRISHNA,2002,Coconut,21255984.0,11252.506087877184,703.2
Andhra Pradesh,KRISHNA,2003,Coconut,20407920.0,11823.823870220162,1096.8
Andhra Pradesh,KURNOOL,2001,Coconut,374400.0,3403.6363636363635,1009.3
Andhra Pradesh,KURNOOL,2002,Coconut,425733.0,4257.33,703.2
Andhra Pradesh,KURNOOL,2003,Coconut,342720.0,3985.116279069768,1096.8
Andhra Pradesh,MAHBUBNAGAR,2001,Coconut,110200.0,11020.0,1009.3
Andhra Pradesh,MAHBUBNAGAR,2002,Coconut,125708.0,11428.0,703.2
Andhra Pradesh,MAHBUBNAGAR,2003,Coconut,141360.0,11780.0,1096.8
Andhra Pradesh,MEDAK,2001,Coconut,22040.0,11020.0,1009.3
Andhra Pradesh,MEDAK,2002,Coconut,11428.0,11428.0,703.2
Andhra Pradesh,NALGONDA,2001,Coconut,187340.0,10407.777777777776,1009.3
Andhra Pradesh,NALGONDA,2002,Coconut,228560.0,10883.809523809525,703.2
Andhra Pradesh,NALGONDA,2003,Coconut,341620.0,11387.333333333334,1096.8
Andhra Pradesh,PRAKASAM,2001,Coconut,2195568.0,10869.148514851486,1009.3
Andhra Pradesh,PRAKASAM,2002,Coconut,2267460.0,11225.049504950495,703.2
Andhra Pradesh,PRAKASAM,2003,Coconut,2369640.0,11848.2,1096.8
Andhra Pradesh,RANGAREDDI,2001,Coconut,143260.0,11020.0,1009.3
Andhra Pradesh,RANGAREDDI,2002,Coconut,148564.0,11428.0,703.2
Andhra Pradesh,RANGAREDDI,2003,Coconut,129580.0,11780.0,1096.8
Andhra Pradesh,SPSR NELLORE,2001,Coconut,6518448.0,11048.216949152542,1009.3
Andhra Pradesh,SPSR NELLORE,2002,Coconut,6744240.0,11259.165275459098,703.2
Andhra Pradesh,SPSR NELLORE,2003,Coconut,5754840.0,11816.919917864476,1096.8
Andhra Pradesh,SRIKAKULAM,2001,Coconut,131830848.0,9661.476584829608,1009.3
Andhra Pradesh,SRIKAKULAM,2002,Coconut,112823694.0,8246.140476538518,703.2
Andhra Pradesh,SRIKAKULAM,2003,Coconut,136160080.0,9932.167189437596,1096.8
Andhra Pradesh,VISAKHAPATANAM,2001,Coconut,56150010.0,7764.105365044248,1009.3
Andhra Pradesh,VISAKHAPATANAM,2002,Coconut,30987756.0,4285.996680497925,703.2
Andhra Pradesh,VISAKHAPATANAM,2003,Coconut,45965248.0,6524.520652945352,1096.8
Andhra Pradesh,VIZIANAGARAM,2001,Coconut,34298640.0,11056.943907156674,1009.3
Andhra Pradesh,VIZIANAGARAM,2002,Coconut,35663076.0,11253.731776585671,703.2
Andhra Pradesh,VIZIANAGARAM,2003,Coconut,37285560.0,11825.423406279731,1096.8
Andhra Pradesh,WEST GODAVARI,2001,Coconut,208041750.0,9334.66819221968,1009.3
Andhra Pradesh,WEST GODAVARI,2002,Coconut,224101800.0,10143.565835332458,703.2
Andhra Pradesh,WEST GODAVARI,2003,Coconut,226058352.0,10282.390357061631,1096.8
Andhra Pradesh,ADILABAD,2001,Coriander,1021.0,0.4918111753371869,1009.3
Andhra Pradesh,ADILABAD,2002,Coriander,500.0,0.4177109440267335,703.2
Andhra Pradesh,ADILABAD,2003,Coriander,545.0,0.2738693467336683,1096.8
Andhra Pradesh,ANANTAPUR,2001,Coriander,1119.0,0.2360261548196583,1009.3
Andhra Pradesh,ANANTAPUR,2002,Coriander,481.0,0.1228921819110884,703.2
Andhra Pradesh,ANANTAPUR,2003,Coriander,610.0,0.1080410910379029,1096.8
Andhra Pradesh,CHITTOOR,2001,Coriander,18.0,0.3529411764705882,1009.3
Andhra Pradesh,CHITTOOR,2002,Coriander,24.0,0.2790697674418604,703.2
Andhra Pradesh,CHITTOOR,2003,Coriander,31.0,0.2605042016806723,1096.8
Andhra Pradesh,EAST GODAVARI,2001,Coriander,25.0,0.78125,1009.3
Andhra Pradesh,EAST GODAVARI,2002,Coriander,17.0,0.5666666666666667,703.2
Andhra Pradesh,EAST GODAVARI,2003,Coriander,39.0,0.7647058823529411,1096.8
Andhra Pradesh,GUNTUR,2001,Coriander,89.0,0.7739130434782608,1009.3
Andhra Pradesh,GUNTUR,2002,Coriander,35.0,0.546875,703.2
Andhra Pradesh,GUNTUR,2003,Coriander,148.0,0.7589743589743589,1096.8
Andhra Pradesh,KADAPA,2001,Coriander,4567.0,0.282944055510811,1009.3
Andhra Pradesh,KADAPA,2002,Coriander,2377.0,0.198995395562997,703.2
Andhra Pradesh,KADAPA,2003,Coriander,2634.0,0.2540019286403085,1096.8
Andhra Pradesh,KARIMNAGAR,2001,Coriander,23.0,0.4893617021276595,1009.3
Andhra Pradesh,KARIMNAGAR,2002,Coriander,17.0,0.4146341463414634,703.2
Andhra Pradesh,KARIMNAGAR,2003,Coriander,33.0,0.2773109243697479,1096.8
Andhra Pradesh,KRISHNA,2001,Coriander,19.0,0.76,1009.3
Andhra Pradesh,KRISHNA,2002,Coriander,8.0,0.5714285714285714,703.2
Andhra Pradesh,KRISHNA,2003,Coriander,8.0,0.7272727272727273,1096.8
Andhra Pradesh,KURNOOL,2001,Coriander,10271.0,0.4090076457470532,1009.3
Andhra Pradesh,KURNOOL,2002,Coriander,5584.0,0.313022030382869,703.2
Andhra Pradesh,KURNOOL,2003,Coriander,4913.0,0.3190052593987403,1096.8
Andhra Pradesh,MAHBUBNAGAR,2001,Coriander,298.0,0.4917491749174917,1009.3
Andhra Pradesh,MAHBUBNAGAR,2002,Coriander,229.0,0.4171220400728597,703.2
Andhra Pradesh,MAHBUBNAGAR,2003,Coriander,387.0,0.2742735648476258,1096.8
Andhra Pradesh,MEDAK,2001,Coriander,1909.0,0.4920103092783505,1009.3
Andhra Pradesh,MEDAK,2002,Coriander,1322.0,0.41808981657179,703.2
Andhra Pradesh,MEDAK,2003,Coriander,825.0,0.2739953503819329,1096.8
Andhra Pradesh,NALGONDA,2001,Coriander,342.0,0.4920863309352518,1009.3
Andhra Pradesh,NALGONDA,2002,Coriander,366.0,0.4178082191780822,703.2
Andhra Pradesh,NALGONDA,2003,Coriander,743.0,0.2739675516224188,1096.8
Andhra Pradesh,NIZAMABAD,2001,Coriander,262.0,0.4924812030075188,1009.3
Andhra Pradesh,NIZAMABAD,2002,Coriander,179.0,0.4182242990654206,703.2
Andhra Pradesh,NIZAMABAD,2003,Coriander,129.0,0.274468085106383,1096.8
Andhra Pradesh,PRAKASAM,2001,Coriander,2317.0,0.7741396592048112,1009.3
Andhra Pradesh,PRAKASAM,2002,Coriander,2124.0,0.5529809945326738,703.2
Andhra Pradesh,PRAKASAM,2003,Coriander,4588.0,0.7569707968982016,1096.8
Andhra Pradesh,RANGAREDDI,2001,Coriander,168.0,0.4897959183673469,1009.3
Andhra Pradesh,RANGAREDDI,2002,Coriander,143.0,0.4169096209912536,703.2
Andhra Pradesh,RANGAREDDI,2003,Coriander,59.0,0.2757009345794392,1096.8
Andhra Pradesh,SPSR NELLORE,2001,Coriander,15.0,0.75,1009.3
Andhra Pradesh,SPSR NELLORE,2002,Coriander,18.0,0.5454545454545454,703.2
Andhra Pradesh,SPSR NELLORE,2003,Coriander,110.0,0.7586206896551724,1096.8
Andhra Pradesh,WARANGAL,2001,Coriander,248.0,0.492063492063492,1009.3
Andhra Pradesh,WARANGAL,2002,Coriander,297.0,0.4177215189873418,703.2
Andhra Pradesh,WARANGAL,2003,Coriander,197.0,0.2743732590529248,1096.8
Andhra Pradesh,ADILABAD,2001,Cotton(lint),270557.0,1.5411786820998907,1009.3
Andhra Pradesh,ADILABAD,2002,Cotton(lint),171538.0,1.0588242555923164,703.2
Andhra Pradesh,ADILABAD,2003,Cotton(lint),288030.0,1.9823533865117653,1096.8
Andhra Pradesh,ANANTAPUR,2001,Cotton(lint),9055.0,1.0588166510757715,1009.3
Andhra Pradesh,ANANTAPUR,2002,Cotton(lint),7144.0,0.9353233830845772,703.2
Andhra Pradesh,ANANTAPUR,2003,Cotton(lint),4262.0,1.0118708452041785,1096.8
Andhra Pradesh,CHITTOOR,2001,Cotton(lint),2.0,1.0,1009.3
Andhra Pradesh,EAST GODAVARI,2001,Cotton(lint),16425.0,2.611702973445699,1009.3
Andhra Pradesh,EAST GODAVARI,2002,Cotton(lint),8092.0,1.776509330406147,703.2
Andhra Pradesh,EAST GODAVARI,2003,Cotton(lint),26696.0,2.9764745233582337,1096.8
Andhra Pradesh,GUNTUR,2001,Cotton(lint),378112.0,2.9941164825592903,1009.3
Andhra Pradesh,GUNTUR,2002,Cotton(lint),186813.0,1.8941172892079328,703.2
Andhra Pradesh,GUNTUR,2003,Cotton(lint),485420.0,3.49411552996221,1096.8
Andhra Pradesh,KADAPA,2001,Cotton(lint),23356.0,1.0823485796376109,1009.3
Andhra Pradesh,KADAPA,2002,Cotton(lint),12921.0,1.1235652173913044,703.2
Andhra Pradesh,KADAPA,2003,Cotton(lint),12999.0,0.8235554992397365,1096.8
Andhra Pradesh,KARIMNAGAR,2001,Cotton(lint),103729.0,1.2882389468455042,1009.3
Andhra Pradesh,KARIMNAGAR,2002,Cotton(lint),71087.0,1.5352900522655608,703.2
Andhra Pradesh,KARIMNAGAR,2003,Cotton(lint),106829.0,2.1941095524656493,1096.8
Andhra Pradesh,KHAMMAM,2001,Cotton(lint),208567.0,2.105886510500808,1009.3
Andhra Pradesh,KHAMMAM,2002,Cotton(lint),117172.0,1.6705922609712285,703.2
Andhra Pradesh,KHAMMAM,2003,Cotton(lint),176475.0,2.311758233121119,1096.8
Andhra Pradesh,KRISHNA,2001,Cotton(lint),77615.0,2.1941256289930458,1009.3
Andhra Pradesh,KRISHNA,2002,Cotton(lint),57937.0,1.847068575254248,703.2
Andhra Pradesh,KRISHNA,2003,Cotton(lint),104849.0,2.958827181397449,1096.8
Andhra Pradesh,KURNOOL,2001,Cotton(lint),87006.0,1.0529462308334645,1009.3
Andhra Pradesh,KURNOOL,2002,Cotton(lint),49748.0,0.8999927635863666,703.2
Andhra Pradesh,KURNOOL,2003,Cotton(lint),42739.0,1.088226307480776,1096.8
Andhra Pradesh,MAHBUBNAGAR,2001,Cotton(lint),77226.0,1.217653180284444,1009.3
Andhra Pradesh,MAHBUBNAGAR,2002,Cotton(lint),57518.0,1.3294041510655017,703.2
Andhra Pradesh,MAHBUBNAGAR,2003,Cotton(lint),57407.0,1.641184710826496,1096.8
Andhra Pradesh,MEDAK,2001,Cotton(lint),24791.0,1.5117385206415026,1009.3
Andhra Pradesh,MEDAK,2002,Cotton(lint),8843.0,1.2705459770114942,703.2
Andhra Pradesh,MEDAK,2003,Cotton(lint),13318.0,2.311751432043048,1096.8
Andhra Pradesh,NALGONDA,2001,Cotton(lint),102832.0,0.9058811092709398,1009.3
Andhra Pradesh,NALGONDA,2002,Cotton(lint),67376.0,0.8705921877220866,703.2
Andhra Pradesh,NALGONDA,2003,Cotton(lint),112262.0,1.7647095810736462,1096.8
Andhra Pradesh,NIZAMABAD,2001,Cotton(lint),16525.0,1.5117555575885098,1009.3
Andhra Pradesh,NIZAMABAD,2002,Cotton(lint),11113.0,1.270638005945575,703.2
Andhra Pradesh,NIZAMABAD,2003,Cotton(lint),6416.0,0.7470889613414066,1096.8
Andhra Pradesh,PRAKASAM,2001,Cotton(lint),62633.0,1.664708696576653,1009.3
Andhra Pradesh,PRAKASAM,2002,Cotton(lint),28377.0,1.1647102282055493,703.2
Andhra Pradesh,PRAKASAM,2003,Cotton(lint),60675.0,1.6941225743403605,1096.8
Andhra Pradesh,RANGAREDDI,2001,Cotton(lint),30093.0,1.547038864898211,1009.3
Andhra Pradesh,RANGAREDDI,2002,Cotton(lint),22459.0,1.5882186549748958,703.2
Andhra Pradesh,RANGAREDDI,2003,Cotton(lint),36070.0,2.347084851639771,1096.8
Andhra Pradesh,SPSR NELLORE,2001,Cotton(lint),17115.0,2.6117808637265374,1009.3
Andhra Pradesh,SPSR NELLORE,2002,Cotton(lint),10300.0,1.7764746464298034,703.2
Andhra Pradesh,SPSR NELLORE,2003,Cotton(lint),29744.0,2.9764835384769337,1096.8
Andhra Pradesh,SRIKAKULAM,2001,Cotton(lint),4503.0,2.611948955916473,1009.3
Andhra Pradesh,SRIKAKULAM,2002,Cotton(lint),2704.0,1.7766097240473062,703.2
Andhra Pradesh,SRIKAKULAM,2003,Cotton(lint),5093.0,2.976621858562244,1096.8
Andhra Pradesh,VISAKHAPATANAM,2001,Cotton(lint),2667.0,2.6121449559255634,1009.3
Andhra Pradesh,VISAKHAPATANAM,2002,Cotton(lint),1526.0,1.7764842840512225,703.2
Andhra Pradesh,VISAKHAPATANAM,2003,Cotton(lint),4045.0,2.9764532744665195,1096.8
